City,Edition,Sport,Discipline,Athlete,NOC,Country,Gender,Event,Event_gender,Medal
Atlanta,1996,Equestrian,Eventing,"ROLTON, Gillian",AUS,Australia,Women,team,X,Gold
Atlanta,1996,Equestrian,Eventing,"SCHAEFFER, Wendy",AUS,Australia,Women,team,X,Gold
Atlanta,1996,Equestrian,Eventing,"HENNEBERG, Jill",USA,United States,Women,team,X,Silver
Atlanta,1996,Equestrian,Eventing,"O'CONNOR, Karen",USA,United States,Women,team,X,Silver
Atlanta,1996,Equestrian,Jumping,"KIRCHHOFF, Ulrich",GER,Germany,Men,individual,X,Gold
Atlanta,1996,Equestrian,Jumping,"MELLIGER, Wilhelm",SUI,Switzerland,Men,individual,X,Silver
Atlanta,1996,Equestrian,Jumping,"LEDERMANN, Alexandra",FRA,France,Women,individual,X,Bronze
Atlanta,1996,Equestrian,Jumping,"AZEVEDO, Luiz Felipe",BRA,Brazil,Men,team,X,Bronze
Atlanta,1996,Equestrian,Jumping,"JOHANNPETER, Andre",BRA,Brazil,Men,team,X,Bronze
Atlanta,1996,Equestrian,Jumping,"MIRANDA NETO, Alvaro",BRA,Brazil,Men,team,X,Bronze
Atlanta,1996,Equestrian,Jumping,"PESSOA, Rodrigo",BRA,Brazil,Men,team,X,Bronze
Atlanta,1996,Equestrian,Jumping,"BEERBAUM, Ludger",GER,Germany,Men,team,X,Gold
Atlanta,1996,Equestrian,Jumping,"KIRCHHOFF, Ulrich",GER,Germany,Men,team,X,Gold
Atlanta,1996,Equestrian,Jumping,"NIEBERG, Lars",GER,Germany,Men,team,X,Gold
Atlanta,1996,Equestrian,Jumping,"SLOOTHAAK, Franke",GER,Germany,Men,team,X,Gold
Atlanta,1996,Equestrian,Jumping,"LEONE, Peter",USA,United States,Men,team,X,Silver
Atlanta,1996,Equestrian,Jumping,"MATZ, Michael",USA,United States,Men,team,X,Silver
Atlanta,1996,Equestrian,Jumping,"BURR-HOWARD, Leslie Michele",USA,United States,Women,team,X,Silver
Atlanta,1996,Equestrian,Jumping,"KURSINSKI, Anne Kindig",USA,United States,Women,team,X,Silver
Atlanta,1996,Fencing,Fencing,"IMRE, Geza",HUN,Hungary,Men,épée individual,M,Bronze
Atlanta,1996,Fencing,Fencing,"BEKETOV, Aleksandr",RUS,Russia,Men,épée individual,M,Gold
Atlanta,1996,Fencing,Fencing,"TREVEJO, Ivan",CUB,Cuba,Men,épée individual,M,Silver
Atlanta,1996,Fencing,Fencing,"SZALAY HORVATHNE, Gyoengyi",HUN,Hungary,Women,épée individual,W,Bronze
Atlanta,1996,Fencing,Fencing,"FLESSEL-COLOVIC, Laura",FRA,France,Women,épée individual,W,Gold
Atlanta,1996,Fencing,Fencing,"BARLOIS, Valerie",FRA,France,Women,épée individual,W,Silver
Atlanta,1996,Fencing,Fencing,"HENRY, Jean-Michel",FRA,France,Men,épée team,M,Bronze
Atlanta,1996,Fencing,Fencing,"LEROUX, Robert",FRA,France,Men,épée team,M,Bronze
Atlanta,1996,Fencing,Fencing,"SRECKI, Eric",FRA,France,Men,épée team,M,Bronze
Atlanta,1996,Fencing,Fencing,"CUOMO, Sandro",ITA,Italy,Men,épée team,M,Gold
Atlanta,1996,Fencing,Fencing,"MAZZONI, Angelo",ITA,Italy,Men,épée team,M,Gold
Atlanta,1996,Fencing,Fencing,"RANDAZZO, Maurizio",ITA,Italy,Men,épée team,M,Gold
Atlanta,1996,Fencing,Fencing,"BEKETOV, Aleksandr",RUS,Russia,Men,épée team,M,Silver
Atlanta,1996,Fencing,Fencing,"KOLOBKOV, Pavel",RUS,Russia,Men,épée team,M,Silver
Atlanta,1996,Fencing,Fencing,"ZAKHAREVITCH, Valeri",RUS,Russia,Men,épée team,M,Silver
Atlanta,1996,Fencing,Fencing,"AZNAVOURIAN, Karina",RUS,Russia,Women,épée team,W,Bronze
Atlanta,1996,Fencing,Fencing,"GARAYEVA, Yuliya",RUS,Russia,Women,épée team,W,Bronze
Atlanta,1996,Fencing,Fencing,"MAZINA, Mariya",RUS,Russia,Women,épée team,W,Bronze
Atlanta,1996,Fencing,Fencing,"BARLOIS, Valerie",FRA,France,Women,épée team,W,Gold
Atlanta,1996,Fencing,Fencing,"FLESSEL-COLOVIC, Laura",FRA,France,Women,épée team,W,Gold
Atlanta,1996,Fencing,Fencing,"MORESEE-PICHOT, Sophie",FRA,France,Women,épée team,W,Gold
Atlanta,1996,Fencing,Fencing,"CHIESA, Laura",ITA,Italy,Women,épée team,W,Silver
Atlanta,1996,Fencing,Fencing,"UGA, Elisa",ITA,Italy,Women,épée team,W,Silver
Atlanta,1996,Fencing,Fencing,"ZALAFFI, Margherita",ITA,Italy,Women,épée team,W,Silver
Atlanta,1996,Fencing,Fencing,"BOIDIN, Franck",FRA,France,Men,foil individual,M,Bronze
Atlanta,1996,Fencing,Fencing,"PUCCINI, Alessandro",ITA,Italy,Men,foil individual,M,Gold
Atlanta,1996,Fencing,Fencing,"PLUMENAIL, Lionel",FRA,France,Men,foil individual,M,Silver
Atlanta,1996,Fencing,Fencing,"TRILLINI, Giovanna",ITA,Italy,Women,foil individual,W,Bronze
Atlanta,1996,Fencing,Fencing,"CARLESCU BADEA, Laura Gabriela",ROU,Romania,Women,foil individual,W,Gold
Atlanta,1996,Fencing,Fencing,"VEZZALI, Valentina",ITA,Italy,Women,foil individual,W,Silver
Atlanta,1996,Fencing,Fencing,"GARCIA PEREZ, Oscar",CUB,Cuba,Men,foil team,M,Bronze
Atlanta,1996,Fencing,Fencing,"GREGORY, Elvis",CUB,Cuba,Men,foil team,M,Bronze
Atlanta,1996,Fencing,Fencing,"TUCKER LEON, Rolando Samuel",CUB,Cuba,Men,foil team,M,Bronze
Atlanta,1996,Fencing,Fencing,"MAMEDOV, Ilgar",RUS,Russia,Men,foil team,M,Gold
Atlanta,1996,Fencing,Fencing,"PAVLOVICH, Vladislav",RUS,Russia,Men,foil team,M,Gold
Atlanta,1996,Fencing,Fencing,"SHEVCHENKO, Dmitri",RUS,Russia,Men,foil team,M,Gold
Atlanta,1996,Fencing,Fencing,"KIELPIKOWSKI, Piotr",POL,Poland,Men,foil team,M,Silver
Atlanta,1996,Fencing,Fencing,"KRZESINSKI, Adam",POL,Poland,Men,foil team,M,Silver
Atlanta,1996,Fencing,Fencing,"SOBCZAK, Ryszard",POL,Poland,Men,foil team,M,Silver
Atlanta,1996,Fencing,Fencing,"BAU, Sabine Christiane",GER,Germany,Women,foil team,W,Bronze
Atlanta,1996,Fencing,Fencing,"FICHTEL-MAURITZ, Anja",GER,Germany,Women,foil team,W,Bronze
Atlanta,1996,Fencing,Fencing,"WEBER-KOSZTO, Monika",GER,Germany,Women,foil team,W,Bronze
Atlanta,1996,Fencing,Fencing,"BORTOLOZZI BORELLA, Francesca",ITA,Italy,Women,foil team,W,Gold
Atlanta,1996,Fencing,Fencing,"TRILLINI, Giovanna",ITA,Italy,Women,foil team,W,Gold
Atlanta,1996,Fencing,Fencing,"VEZZALI, Valentina",ITA,Italy,Women,foil team,W,Gold
Atlanta,1996,Fencing,Fencing,"CARLESCU BADEA, Laura Gabriela",ROU,Romania,Women,foil team,W,Silver
Atlanta,1996,Fencing,Fencing,"SCARLAT, Roxana",ROU,Romania,Women,foil team,W,Silver
Atlanta,1996,Fencing,Fencing,"SZABO-LAZAR, Reka Zsofia",ROU,Romania,Women,foil team,W,Silver
Atlanta,1996,Fencing,Fencing,"TOUYA, Damien",FRA,France,Men,sabre individual,M,Bronze
Atlanta,1996,Fencing,Fencing,"POZDNYAKOV, Stanislav",RUS,Russia,Men,sabre individual,M,Gold
Atlanta,1996,Fencing,Fencing,"CHARIKOV, Serguei",RUS,Russia,Men,sabre individual,M,Silver
Atlanta,1996,Fencing,Fencing,"CASERTA, Raffaello",ITA,Italy,Men,sabre team,M,Bronze
Atlanta,1996,Fencing,Fencing,"TARANTINO, Luigi",ITA,Italy,Men,sabre team,M,Bronze
Atlanta,1996,Fencing,Fencing,"TERENZI, Tonhi",ITA,Italy,Men,sabre team,M,Bronze
Atlanta,1996,Fencing,Fencing,"CHARIKOV, Serguei",RUS,Russia,Men,sabre team,M,Gold
Atlanta,1996,Fencing,Fencing,"KIRIYENKO, Grigorii",RUS,Russia,Men,sabre team,M,Gold
Atlanta,1996,Fencing,Fencing,"POZDNYAKOV, Stanislav",RUS,Russia,Men,sabre team,M,Gold
Atlanta,1996,Fencing,Fencing,"KOVES, Csaba",HUN,Hungary,Men,sabre team,M,Silver
Atlanta,1996,Fencing,Fencing,"NAVARRETE, Jozsef",HUN,Hungary,Men,sabre team,M,Silver
Atlanta,1996,Fencing,Fencing,"SZABO, Bence",HUN,Hungary,Men,sabre team,M,Silver
Atlanta,1996,Football,Football,ALDAIR,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,AMARAL,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,ANDRE LUIZ,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,"BEBETO, Jose Roberto",BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,DANRLEI,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,DIDA,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,FLAVIO CONCEICAO,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,"GUIARO, RONALDO",BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,JUNINHO,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,LUIZAO,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,MARCELINHO PAULISTA,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,NARCISO,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,RIVALDO,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,ROBERTO CARLOS,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,"RONALDO, Ronaldo Luis Nazario de LIMA",BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,SAVIO,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,ZE ELIAS,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,ZE MARIA,BRA,Brazil,Men,football,M,Bronze
Atlanta,1996,Football,Football,"AMOKACHI, Daniel",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"AMUNIKE, Emmanuel",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"BABANGIDA, Tijani",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"BABAYARO, Celestine",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"BABAYARO, Emmanuel",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"DOSU, Joseph",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"FATUSI, Teslim",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"IKPEBA, Victor",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"KANU, Nwankwo",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"LAWAL, Garba",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"OBAFEMI, Abiodon",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"OBARAKU, Mobi",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"OBIEKWU, Kingsley",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"OKOCHA, Augustine",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"OLISEH, Sunday",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"ORUMA, Wilson",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"UCHE, Okechukwu",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"WEST, Taribo",NGR,Nigeria,Men,football,M,Gold
Atlanta,1996,Football,Football,"ALMEYDA, Matias",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"AYALA, Roberto",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"BASSEDAS, Christian",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"BOSSIO, Carlos",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"CAVALLERO, Pablo",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"CHAMOT, Jose Antonio",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"CRESPO, Hernan",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"DELGADO, Marcelo",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"GALLARDO, Marcelo",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"LOPEZ, Claudio",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"LOPEZ, Gustavo",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"MORALES, Hugo",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"ORTEGA, Ariel",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"PAZ, Pablo",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"PINEDA, Hector",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"SENSINI, Roberto",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"SIMEONE, Diego",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"ZANETTI, Javier",ARG,Argentina,Men,football,M,Silver
Atlanta,1996,Football,Football,"AARONES, Ann Kristin",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"CARLSEN, Agnete",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"ESPESETH, Gro",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"FRUSTOL, Tone Gunn",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"HAUGEN, Tone",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"MEDALEN, Linda",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"MYKLEBUST, Merete",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"NORDBY, Bente",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"NYMARK ANDERSEN, Anne",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"NYMARK ANDERSEN, Nina",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"PETTERSEN, Marianne",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"RIISE, Hege",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"SANDAUNE, Brit",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"SETH, Reidun",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"STOERE, Heidi",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"SVENSSON, Tina",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"TANGERAAS, Trine",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"THUN, Kjersti",NOR,Norway,Women,football,W,Bronze
Atlanta,1996,Football,Football,"AKERS, Michelle",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"CHASTAIN, Brandi",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"FAWCETT, Joy",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"FOUDY, Julie",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"GABARRA, Carin",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"HAMM, Mia",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"HARVEY, Mary",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"LILLY, Kristine",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"MACMILLAN, Shannon",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"MILBRETT, Tiffeny",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"OVERBECK, Carla",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"PARLOW, Cindy",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"ROBERTS, Tiffany",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"SCURRY, Briana",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"VENTURINI, Tisha",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"WILSON, Staci",USA,United States,Women,football,W,Gold
Atlanta,1996,Football,Football,"CHEN, Yufeng",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"FAN, Yunjie",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"GAO, Hong",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"LIU, Ailing",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"LIU, Ying",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"SHI, Guihong",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"SHUI, Qingxia",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"SUN, Qingmei",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"SUN, Wen",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"WANG, Liping",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"WEI, Haiying",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"WEN, Lirong",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"XIE, Huilin",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"YU, Hongqi",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"ZHAO, Lihong",CHN,China,Women,football,W,Silver
Atlanta,1996,Football,Football,"ZHONG, Honglian",CHN,China,Women,football,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,"GOGEAN, Gina Elena",ROU,Romania,Women,balance beam,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"MILLER, Shannon",USA,United States,Women,balance beam,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,"PODKOPAYEVA, Lilia",UKR,Ukraine,Women,balance beam,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,"NEMOV, Alexei",RUS,Russia,Men,floor exercises,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"MELISSANIDIS, Ioannis",GRE,Greece,Men,floor exercises,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"LI, Xiaosahuang",CHN,China,Men,floor exercises,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"DAWES, Dominique",USA,United States,Women,floor exercises,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"PODKOPAYEVA, Lilia",UKR,Ukraine,Women,floor exercises,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,"AMANAR, Simona",ROU,Romania,Women,floor exercises,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,"FAN, Bin",CHN,China,Men,horizontal bar,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"NEMOV, Alexei",RUS,Russia,Men,horizontal bar,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"SCHERBO, Vitaly",BLR,Belarus,Men,horizontal bar,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"WECKER, Andreas",GER,Germany,Men,horizontal bar,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"DOUNEV, Krassimir Nikolaev",BUL,Bulgaria,Men,horizontal bar,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"SCHERBO, Vitaly",BLR,Belarus,Men,individual all-round,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"LI, Xiaosahuang",CHN,China,Men,individual all-round,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"NEMOV, Alexei",RUS,Russia,Men,individual all-round,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"AMANAR, Simona",ROU,Romania,Women,individual all-round,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"MILOSOVICI, Lavinia Corina",ROU,Romania,Women,individual all-round,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"PODKOPAYEVA, Lilia",UKR,Ukraine,Women,individual all-round,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,"GOGEAN, Gina Elena",ROU,Romania,Women,individual all-round,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,"SCHERBO, Vitaly",BLR,Belarus,Men,parallel bars,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"SHARIPOV, Roustam",UKR,Ukraine,Men,parallel bars,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"LYNCH, Jair",USA,United States,Men,parallel bars,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"NEMOV, Alexei",RUS,Russia,Men,pommel horse,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"LI, Donghua",SUI,Switzerland,Men,pommel horse,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"URZICA, Marius Daniel",ROU,Romania,Men,pommel horse,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"CHECHI, Juri",ITA,Italy,Men,rings,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"BURINCA, Dan",ROU,Romania,Men,rings,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"CSOLLANY, Szilveszter",HUN,Hungary,Men,rings,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"KOROBCHINSKI, Igor",UKR,Ukraine,Men,team competition,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"KOSIAK, Oleg",UKR,Ukraine,Men,team competition,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"MISUTIN, Grigori",UKR,Ukraine,Men,team competition,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"SHAMENKO, Vladimir",UKR,Ukraine,Men,team competition,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"SHARIPOV, Roustam",UKR,Ukraine,Men,team competition,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"SVETLICHNYI, Alexandre",UKR,Ukraine,Men,team competition,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"YERMAKOV, Yuri",UKR,Ukraine,Men,team competition,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"CHARKOV, Sergei",RUS,Russia,Men,team competition,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"KRUKOV, Nikolay",RUS,Russia,Men,team competition,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"NEMOV, Alexei",RUS,Russia,Men,team competition,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"PODGORNYI, Evgueni",RUS,Russia,Men,team competition,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"TRUSH, Dmitriy",RUS,Russia,Men,team competition,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"VASILENKO, Dmitri",RUS,Russia,Men,team competition,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"VOROPAEV, Aleksei",RUS,Russia,Men,team competition,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"FAN, Bin",CHN,China,Men,team competition,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"FAN, Hongbin",CHN,China,Men,team competition,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"HUANG, Huadong",CHN,China,Men,team competition,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"HUANG, Liping",CHN,China,Men,team competition,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"LI, Xiaosahuang",CHN,China,Men,team competition,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"SHEN, Jian",CHN,China,Men,team competition,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"ZHANG, Jinjing",CHN,China,Men,team competition,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"AMANAR, Simona",ROU,Romania,Women,team competition,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"GOGEAN, Gina Elena",ROU,Romania,Women,team competition,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"LOAIES, Ionela",ROU,Romania,Women,team competition,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"MARINESCU, Alexandra",ROU,Romania,Women,team competition,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"MILOSOVICI, Lavinia Corina",ROU,Romania,Women,team competition,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"TUGURLAN, Mirela",ROU,Romania,Women,team competition,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"BORDEN, Amanda",USA,United States,Women,team competition,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,"CHOW, Amy",USA,United States,Women,team competition,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,"DAWES, Dominique",USA,United States,Women,team competition,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,"MILLER, Shannon",USA,United States,Women,team competition,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,"MOCEANU, Dominique",USA,United States,Women,team competition,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,"PHELPS, Jaycie",USA,United States,Women,team competition,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,"STRUG, Kerri",USA,United States,Women,team competition,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,"DOLGOPOLOVA, Elena",RUS,Russia,Women,team competition,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,"GALIYEVA, Rozalia",RUS,Russia,Women,team competition,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,"GROSHEVA, Elena",RUS,Russia,Women,team competition,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,"KHORKINA, Svetlana",RUS,Russia,Women,team competition,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,"KOCHETKOVA, Dina",RUS,Russia,Women,team competition,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,"KUZNETSOVA, Eugenia",RUS,Russia,Women,team competition,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,"LIAPINA, Oksana",RUS,Russia,Women,team competition,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,"KHORKINA, Svetlana",RUS,Russia,Women,uneven bars,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,"BI, Wenjiing",CHN,China,Women,uneven bars,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,"CHOW, Amy",USA,United States,Women,uneven bars,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,"SCHERBO, Vitaly",BLR,Belarus,Men,vault,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"NEMOV, Alexei",RUS,Russia,Men,vault,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,"YEO, Hong-Chul",KOR,"Korea, South",Men,vault,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,"GOGEAN, Gina Elena",ROU,Romania,Women,vault,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,"AMANAR, Simona",ROU,Romania,Women,vault,W,Gold
